,chi_square,p_value,overall_agreement_rate,both_correct_rate,agreement_rate_when_either_wrong,agreement_rate_when_both_wrong,contingency_table,model1,model2
1095,17119.293153652216,0.0,0.7277381209892566,0.5620448482226549,0.37833388212051366,0.695731153496821,"col_0     A     B     C     D
row_0                        
7         1     0     0     0
A      2390   315   236   137
B       553  2853   517   265
C       351   301  2694   195
D       272   328   304  2156
c         0     0     0     1",openai/gpt-3.5-turbo-0125,snowflake/snowflake-arctic-instruct
1096,23703.98746207016,0.0,0.8126757516764006,0.6048741798255102,0.525912408759124,0.7956929872998344,"col_0     A     B     C     D  Pro  There  This
row_0                                          
7         0     0     1     0    0      0     0
A      2604   169   158   143    1      0     0
B       343  3071   474   297    0      1     1
C       180   149  3026   185    0      0     1
D       138   143   208  2570    0      0     0
c         0     0     0     1    0      0     0",openai/gpt-3.5-turbo-0613,openai/gpt-3.5-turbo-0125
1097,15119.723042662743,0.0,0.6950032446463336,0.5942750018025813,0.24826728274391327,0.5904480135249366,"col_0     A     B     C     D  Here
row_0                              
7         0     0     0     1     0
A      1879   383   474   341     1
B       230  2684   628   646     0
C       166   372  2512   490     1
D       110   182   204  2564     0
c         0     0     0     1     0",openai/gpt-3.5-turbo-0125,anthropic/claude-3-sonnet-20240229
1098,14984.253292513089,0.0,0.6954358641574735,0.6262888456269378,0.18502797607563187,0.5986267166042447,"col_0  6     A     B     C     D
row_0                           
7      0     0     1     0     0
A      0  2211   350   287   230
B      1   532  2551   533   571
C      0   409   305  2484   343
D      0   210   207   244  2399
c      0     0     0     0     1",openai/gpt-4o-2024-08-06,openai/gpt-3.5-turbo-0125
1099,13276.858664782645,0.0,0.6639267430961137,0.5300310043982983,0.2849033445842283,0.6084534731323722,"col_0  3     A     B     C     D  E  F  I  II  III  J  P  S  W
row_0                                                         
7      0     0     0     1     0  0  0  0   0    0  0  0  0  0
A      0  2132   266   480   195  0  1  1   0    0  0  1  0  2
B      1   552  2290   910   430  0  2  0   1    1  0  1  0  0
C      0   325   229  2691   292  1  2  0   0    0  0  0  1  0
D      0   272   215   464  2095  1  7  3   0    1  1  0  1  0
c      0     0     0     1     0  0  0  0   0    0  0  0  0  0",openai/gpt-3.5-turbo-0125,cohere/command-r
1100,15397.209568867984,0.0,0.7014925373134329,0.6199437594635518,0.21457029026750143,0.6210873146622735,"col_0  0     A     B     C     D  E
row_0                              
7      0     0     0     0     1  0
A      0  2148   355   313   262  0
B      1   401  2585   613   586  2
C      0   295   302  2565   378  1
D      0   177   204   247  2431  1
c      0     0     0     0     1  0",openai/gpt-3.5-turbo-0125,qwen/qwen2-72b-instruct
1101,16153.283500707143,0.0,0.7076213137212488,0.6008363977215373,0.26752167630057805,0.650989010989011,"col_0     A     B     C     D
row_0                        
7         0     0     0     1
A      2232   246   292   288
B       403  2544   622   595
C       277   305  2501   436
D       140   158   200  2537
c         0     0     0     1",google/gemini-1.5-flash-001,openai/gpt-3.5-turbo-0125
1102,14826.949703883802,0.0,0.6929122503424905,0.6238373350638113,0.1836304389495879,0.6168705730843529,"col_0     A     B     C     D
row_0                        
7         0     0     0     1
A      2133   382   285   278
B       433  2558   563   634
C       314   335  2469   423
D       186   200   224  2450
c         0     0     0     1",openai/gpt-3.5-turbo-0125,anthropic/claude-3-opus-20240229
1103,15253.31515842981,0.0,0.6984642007354531,0.612300814766746,0.22224288636786313,0.615979381443299,"col_0  0  40     A     B     C     D  G  W  Z  i
row_0                                           
7      0   0     0     0     0     1  0  0  0  0
A      0   0  2190   329   273   286  0  0  0  0
B      1   1   439  2540   580   626  0  1  0  0
C      0   0   324   323  2482   410  1  0  1  0
D      0   0   190   181   213  2475  0  0  0  1
c      0   0     0     0     0     1  0  0  0  0",openai/gpt-3.5-turbo-0125,meta/llama-3.2-90b-vision-instruct-turbo
1104,16749.4892234727,0.0,0.7217535510851539,0.5871367798687721,0.32605658400279425,0.6774310595065312,"col_0     A     B     C     D
row_0                        
7         0     0     1     0
A      2357   290   248   183
B       467  2760   534   427
C       332   411  2488   310
D       198   226   231  2405
c         0     0     0     1",openai/gpt-3.5-turbo-0125,deepseek-ai/deepseek-llm-67b-chat
1105,15795.368548240545,0.0,0.7061792486841156,0.6055952123440768,0.25502742230347347,0.6372772955687529,"col_0     A     B     C     D
row_0                        
7         0     0     1     0
A      2317   240   288   233
B       501  2497   657   533
C       345   310  2564   322
D       203   190   251  2416
c         0     0     0     1",openai/gpt-3.5-turbo-0125,meta/llama-3-70b
1106,10725.820118358357,0.0,0.6268656716417911,0.47076213137212486,0.2949591280653951,0.6110640699971776,"col_0     A     B     C     D  First  Three  Two
row_0                                           
7         0     0     1     0      0      0    0
A      1685   533   430   427      1      1    1
B       397  2394   703   694      0      0    0
C       263   417  2462   399      0      0    0
D       167   305   435  2153      0      0    0
c         0     1     0     0      0      0    0",openai/gpt-3.5-turbo-0125,meta/llama-2-13b
1107,14686.102908472716,0.0,0.6950032446463336,0.5975917513879876,0.2420713133846981,0.5925438596491228,"col_0     A     B     C     D  The
row_0                             
A      2252   450   279   334    0
B       313  2261   339   383    0
C       373   362  2463   465    1
D       305   358   265  2663    0
five      0     0     0     1    0",meta/llama-3-8b,writer/palmyra-x-v3
1108,8634.724659892005,0.0,0.5891556709207585,0.4403345590886149,0.2659108477196599,0.5747702589807853,"col_0     A     B     C     D
row_0                        
A      1936   389   643   347
B       477  1896   550   373
C       449   511  2268   436
D       439   370   711  2071
five      0     1     0     0",allenai/olmo-1.7-7b,meta/llama-3-8b
1109,15712.787373386349,0.0,0.7094238950176653,0.5923282140024515,0.2872302794481783,0.6426592797783933,"col_0     A     B     C     D
row_0                        
A      2486   297   297   235
B       402  2319   350   224
C       438   397  2546   283
D       421   368   314  2488
five      0     0     1     0",openai/gpt-4o-mini-2024-07-18,meta/llama-3-8b
1110,16151.67422191244,0.0,0.7155526714254813,0.5856226115797822,0.31355489820776056,0.6519536903039074,"col_0     A     B     C     D  E
row_0                           
A      2453   196   250   416  0
B       404  2164   320   407  1
C       443   270  2505   446  0
D       350   195   244  2802  0
five      0     0     1     0  0",databricks/dbrx-instruct,meta/llama-3-8b
1111,15856.133783905214,0.0,0.6098493042036196,0.542576970221357,0.14706809583858765,0.31235353197187815,"col_0     A  Answer     B     C     D  I  The  There  This  To
row_0                                                         
A      2335       8    96   203   217  0  447      0     3   4
B       293       2  1651   207   247  1  883      0     6   3
C       294       3   117  2109   295  0  836      0     4   6
D       331      11    88   259  2363  1  528      1     5   2
five      0       0     0     1     0  0    0      0     0   0",mistralai/mistral-large-2402,meta/llama-3-8b
1112,14224.121527518097,0.0,0.6869276804383878,0.5903093229504651,0.23583245336149244,0.6238361266294227,"col_0     A     B     C     D  I  II  III
row_0                                    
A      2319   344   426   224  1   1    0
B       355  2225   418   298  0   0    0
C       410   360  2547   340  1   3    3
D       369   329   454  2436  1   1    1
five      0     0     1     0  0   0    0",meta/llama-3-8b,ai21/jamba-1.5-large
1113,13631.712097043915,0.0,0.6744538178671858,0.5988896099214075,0.18838756066870394,0.5884334643458731,"col_0     A     B     C     D
row_0                        
A      2197   411   442   232
B       337  2192   440   301
C       384   381  2504   365
D       324   323   461  2461
five      0     0     1     0",meta/llama-3-8b,writer/palmyra-x-004
1114,13715.294177751004,0.0,0.6764006056673156,0.5579349628668253,0.267982384602838,0.6192989068978515,"col_0  1  2  5     A     B     C     D  E  G  H  I  In  J  K  L  M  N  P  R  S  Saturday  T  Y  m
row_0                                                                                            
A      0  0  1  2282   453   331   240  0  0  0  0   1  2  0  0  0  0  2  1  0         1  0  1  0
B      1  0  0   317  2326   339   300  0  2  1  0   0  0  1  1  1  0  1  1  3         0  2  0  0
C      0  2  0   385   496  2382   388  0  0  0  1   0  0  2  0  0  0  4  1  3         0  0  0  0
D      0  0  0   346   393   450  2391  1  1  1  0   0  1  0  0  1  2  2  0  1         0  0  0  1
five   0  0  0     0     0     1     0  0  0  0  0   0  0  0  0  0  0  0  0  0         0  0  0  0",meta/llama-3-8b,qwen/qwen2.5-7b-instruct-turbo
1115,14023.932310225944,0.0,0.685197202393828,0.6151128415891557,0.18209067066316972,0.6151898734177215,"col_0     A     B     C     D
row_0                        
A      2258   393   355   309
B       355  2251   369   321
C       403   417  2443   401
D       338   334   368  2551
five      0     0     1     0",openai/gpt-4o-2024-05-13,meta/llama-3-8b
1116,14622.719121718083,0.0,0.6926959405869205,0.5567813108371188,0.30665365218805923,0.6217018469656992,"col_0     A     B     C     D  III  S
row_0                                
A      2350   263   481   220    0  1
B       349  2268   409   269    0  0
C       403   327  2650   284    0  0
D       436   346   469  2339    1  0
five      0     0     1     0    0  0",ai21/jamba-1.5-mini,meta/llama-3-8b
1117,16448.27309577337,0.0,0.7209604153147307,0.5706972384454538,0.3500167954316426,0.6622179853829043,"col_0     A     B     C     D  S
row_0                           
A      2318   409   329   259  0
B       301  2420   320   255  0
C       283   381  2675   325  0
D       316   395   292  2586  1
five      0     1     0     0  0",meta/llama-2-70b,meta/llama-3-8b
1118,8019.931242929105,0.0,0.5577907563631119,0.43975773307376165,0.21068211068211068,0.48561257787006823,"col_0  0  1     A     B     C     D  E  G  H  Here  I  J  K  L  M  N  O  P  R  S  T  V  W  X  Y  Z  k
row_0                                                                                                
A      0  1  1908   208   591   582  4  1  1     0  0  1  2  1  3  0  4  1  1  0  2  1  0  1  1  1  0
B      1  0   659  1593   255   758  4  1  0     3  2  0  2  1  5  1  0  0  1  2  3  1  2  1  0  1  0
C      1  0   941   192  1747   767  2  1  1     5  0  0  1  0  0  0  0  0  1  2  0  0  1  0  0  1  1
D      0  0   541   115   426  2488  4  0  0     6  1  0  1  0  0  2  0  2  1  1  2  1  0  0  0  0  0
five   0  0     0     1     0     0  0  0  0     0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0",meta/llama-3-8b,meta/llama-3.2-11b-vision-instruct-turbo
1119,14511.623580732587,0.0,0.6928401470906338,0.6071093806330665,0.21820517526151587,0.6378755364806867,"col_0     A     B     C     D
row_0                        
A      2235   391   350   339
B       310  2292   373   321
C       361   418  2499   386
D       310   335   363  2583
five      0     0     1     0",meta/llama-3-8b,openai/gpt-4-turbo-2024-04-09
1120,341.60945556264693,8.252630362308905e-66,0.2958396423678708,0.20224962145792774,0.1173174258857556,0.3572804844481145,"col_0   A     B   C     D
row_0                    
A      65  1826  44  1380
B      82  2032  59  1123
C      79  2162  93  1330
D      84  1543  51  1913
five    0     1   0     0",allenai/olmo-7b,meta/llama-3-8b
1121,15570.845065905747,0.0,0.6787800129785854,0.5568534140889754,0.2751383013342011,0.5588235294117647,"col_0     A  All  Answer     B  Based     C     D  E  I  The  To
row_0                                                           
A      2499    0       1   127      0   312   277  1  0   93   5
B       498    1       1  1966      1   253   369  5  2  196   3
C       561    0       2   177      0  2209   455  0  4  249   6
D       367    1       2   114      0   280  2740  1  2   80   1
five      0    0       0     0      0     0     1  0  0    0   0",meta/llama-3-8b,mistralai/mistral-small-2402
1122,15435.90509088729,0.0,0.7068281779508255,0.5962938928545677,0.2737988926594035,0.6484771573604061,"col_0     A     B     C     D
row_0                        
A      2284   364   342   325
B       326  2290   376   304
C       349   355  2547   413
D       289   281   339  2682
five      0     0     0     1",meta/llama-3-8b,mistralai/mixtral-8x22b
1123,7858.750171283573,0.0,0.5544019035258491,0.43672939649578196,0.20890937019969277,0.48556977090151743,"col_0  125     A     B  Based     C     D  E  H  Here  J  K  M  N  O  R  S  W  Z
row_0                                                                           
A        1  1917   222      0   539   623  4  1     0  1  1  1  1  2  1  0  0  1
B        0   688  1571      0   247   779  2  0     5  0  2  1  1  0  0  0  0  0
C        0  1024   169      1  1670   786  0  0    10  0  2  0  0  0  1  0  1  0
D        0   554   115      0   380  2531  0  0     9  0  0  0  1  0  0  1  0  0
five     0     0     1      0     0     0  0  0     0  0  0  0  0  0  0  0  0  0",meta/llama-3.1-8b-instruct-turbo,meta/llama-3-8b
1124,11787.30273679511,0.0,0.6471266854135121,0.5554113490518422,0.20629257216996433,0.5630810092961488,"col_0     A     B     C     D
row_0                        
A      2230   422   345   318
B       400  2248   310   338
C       514   607  2043   500
D       407   416   314  2454
five      0     0     1     0",google/gemini-1.5-flash-002,meta/llama-3-8b
1125,15451.925752860108,0.0,0.7043766673876992,0.5596654409113851,0.32863926641558866,0.6490944372574385,"col_0  $  -  0  1  11  1922  2  24  5  6  7  ...     D  E  First  I  III  S  Stim  Sunday  W  Wednesday  a
row_0                                        ...                                                          
A      1  1  0  0   0     0  0   0  0  0  1  ...   256  0      0  0    0  1     0       0  1          2  0
B      0  0  2  1   0     1  0   0  1  0  0  ...   324  0      0  1    0  0     0       0  0          0  0
C      1  1  1  1   1     0  1   1  2  1  0  ...   329  1      1  0    0  0     0       1  0          0  1
D      0  0  0  0   0     0  0   0  0  0  0  ...  2572  0      0  1    1  0     1       0  0          0  0
five   0  0  0  0   0     0  0   0  0  0  0  ...     0  0      0  0    0  0     0       0  0          0  0

[5 rows x 27 columns]",anthropic/claude-instant-1.2,meta/llama-3-8b
1126,14908.917780002634,0.0,0.6880813324680943,0.5435143124954935,0.3166956247038383,0.6224774914622788,"col_0  (-     A     B     C  CB     D  DEF  EN  F  FR  G  Ga  H  I  M  S  SF  T  True  Tuesday  four
row_0                                                                                               
A       0  2020   423   666   0   190    0   1  2   0  1   0  1  1  1  0   1  0     1        1     0
B       1   191  2418   513   0   161    0   0  0   1  1   0  0  0  0  1   0  0     0        0     0
C       0   211   431  2841   1   169    1   0  0   0  0   0  0  1  0  0   0  0     0        0     0
D       0   213   416   684   0  2264    0   0  0   0  1   1  0  6  0  1   0  1     0        0     1
five    0     0     0     1   0     0    0   0  0   0  0   0  0  0  0  0   0  0     0        0     0",meta/llama-3-8b,ai21/jamba-instruct
1127,13101.309212420729,0.0,0.6676761121926599,0.5497872954070229,0.26185137732222935,0.5763130066972154,"col_0     A     B     C     D  E  F  G  H  N  S  T  Y
row_0                                                
A      2205   298   381   417  0  0  0  0  0  0  6  8
B       351  1966   421   542  0  1  1  1  2  1  6  4
C       336   286  2449   585  0  0  0  0  3  0  3  2
D       363   224   355  2640  1  0  0  0  4  0  3  1
five      0     0     1     0  0  0  0  0  0  0  0  0",meta/llama-3-8b,cohere/command-r-plus
1128,14767.240919085545,0.0,0.6939937991203403,0.5579349628668253,0.307780133746534,0.6005728835136855,"col_0     A     B     C     D
row_0                        
A      2497   388   253   177
B       509  2191   348   248
C       508   345  2514   297
D       452   399   317  2423
five      0     0     0     1",meta/llama-3-8b,google/text-bison@001
1129,13433.29627584266,0.0,0.6740933016079025,0.5234696084793424,0.31608412770464517,0.6235820895522388,"col_0     A     B     C     D
row_0                        
A      2416   300   264   335
B       505  2114   253   424
C       478   369  2300   517
D       387   438   247  2519
five      0     0     0     1",meta/llama-3-8b,01-ai/yi-6b
1130,14530.571880063806,0.0,0.6918307015646405,0.5777633571274065,0.2701502732240437,0.6150855365474339,"col_0     A     B     C     D
row_0                        
A      2201   338   498   278
B       310  2259   418   309
C       281   382  2603   398
D       266   302   491  2532
five      0     0     1     0",meta/llama-3-8b,qwen/qwen1.5-32b
1131,5985.469903211188,0.0,0.5181339678419496,0.3768836974547552,0.22668363804674843,0.5237967914438503,"col_0     A     B     C  CS     D  First  Navy  S
row_0                                            
A      2492   345   257   1   219      1     0  0
B      1075  1631   303   0   286      0     1  0
C      1083   606  1641   0   333      0     0  1
D      1227   412   530   0  1422      0     0  0
five      0     1     0   0     0      0     0  0",meta/llama-3-8b,meta/llama-2-7b
1132,14780.456239860197,0.0,0.6931285600980605,0.5890114644170452,0.25333333333333335,0.645218945487042,"col_0     A     B     C     D
row_0                        
A      2207   326   414   346
B       279  2258   388   352
C       315   398  2454   471
D       233   286   354  2694
five      0     0     1     0",google/gemini-1.5-flash-preview-0514,meta/llama-3-8b
1133,13310.644750456917,0.0,0.6717859975484894,0.5942750018025813,0.19104318464545939,0.5751738897806313,"col_0     A     B     C     D
row_0                        
A      2266   421   429   199
B       393  2220   440   243
C       458   436  2463   307
D       396   366   461  2368
five      0     0     1     0",mistralai/mistral-large-2407,meta/llama-3-8b
1134,13073.841859395468,0.0,0.6670992861778067,0.5975196481361309,0.1728771049802938,0.5931161647203442,"col_0     A     B     C     D  E  The
row_0                                
A      2031   464   400   397  1    0
B       313  2155   400   408  0    1
C       334   379  2429   496  0    0
D       251   314   365  2637  0    0
five      0     0     1     0  0    0",google/gemini-1.5-pro-001,meta/llama-3-8b
1135,13517.449545650446,0.0,0.6769053284303123,0.6195832432042685,0.15068233510235027,0.6059451219512195,"col_0     A     B     C     D
row_0                        
A      2167   454   395   299
B       308  2239   420   329
C       356   433  2473   402
D       309   362   411  2509
five      0     0     1     0",meta/llama-3-8b,anthropic/claude-3-5-sonnet-20240620
1136,14695.838562724295,0.0,0.6951474511500468,0.5976638546398443,0.24229390681003585,0.5924627519719544,"col_0     A     B     C     D  The
row_0                             
A      2253   450   279   333    0
B       315  2259   339   383    0
C       374   359  2462   468    1
D       305   356   263  2667    0
five      0     0     0     1    0",google/text-unicorn@001,meta/llama-3-8b
1137,12550.2396942198,0.0,0.6595284447328574,0.5263537385536088,0.2811691277211143,0.5867217280813215,"col_0     A     B     C     D  J
row_0                           
A      2047   537   453   278  0
B       306  2359   315   315  1
C       442   516  2361   345  0
D       299   376   536  2380  0
five      0     0     1     0  0",mistralai/open-mistral-nemo-2407,meta/llama-3-8b
1138,12659.520409994966,0.0,0.6241978513230947,0.47660249477251426,0.28199476511916244,0.5554952510176391,"col_0     A  After  All  An  Answer  Ar     B  Based  Before  ...  This  Tim  To  Tri  W  War  With  X  Z
row_0                                                         ...                                        
A      2539      1    2   1      11   1   146      6       0  ...     1    0  11    0  0    1     0  1  0
B       668      0    0   0      71   0  1583     14       2  ...     2    1  23    1  1    0     1  0  0
C       609      0    1   1      25   0   154      6       0  ...     1    0  24    0  0    0     0  0  0
D       545      0    2   3      26   0   184      8       0  ...     2    0   9    0  0    0     0  1  1
five      0      0    0   0       0   0     0      0       0  ...     0    0   0    0  0    0     0  0  0

[5 rows x 85 columns]",mistralai/mistral-7b-v0.1,meta/llama-3-8b
1139,12098.84617929582,0.0,0.6505876415026318,0.48301968418775687,0.32412831241283124,0.6328976034858388,"col_0     A     B     C     D  d
row_0                           
A      2381   373   328   233  0
B       480  2230   344   241  1
C       488   543  2288   345  0
D       685   415   367  2124  0
five      0     1     0     0  0",microsoft/phi-2,meta/llama-3-8b
1140,15500.820146670312,0.0,0.7071886942101089,0.5971591318768477,0.2731340612135314,0.6460626587637596,"col_0     A     B     C     D
row_0                        
A      2332   353   371   258
B       313  2294   389   300
C       334   368  2565   397
D       304   266   404  2617
five      0     0     1     0",qwen/qwen1.5-72b,meta/llama-3-8b
1141,14060.45918500868,0.0,0.6842598601196914,0.612084505011176,0.18605947955390334,0.6081409477521263,"col_0     A     B     C     D  Pro  The  There  This
row_0                                               
A      2247   430   334   300    1    1      0     2
B       351  2281   352   305    0    0      0     7
C       412   456  2397   392    0    1      0     6
D       345   332   341  2565    0    4      1     3
five      0     0     1     0    0    0      0     0",openai/gpt-4-0613,meta/llama-3-8b
1142,14739.796503861964,0.0,0.6957242771649002,0.60573941884779,0.2282370153621068,0.6280825364871666,"col_0  0  2     A     B     C     D  G  W  Z  i
row_0                                          
A      0  1  2231   384   357   340  0  1  1  0
B      1  0   296  2274   372   352  1  0  0  0
C      0  0   340   378  2490   455  0  0  0  0
D      0  0   284   299   353  2654  0  0  0  1
five   0  0     0     0     1     0  0  0  0  0",meta/llama-3.1-70b-instruct-turbo,meta/llama-3-8b
1143,14460.163999635546,0.0,0.6641430528516836,0.6001153652029707,0.16011539848539488,0.46909667194928684,"col_0     A  An  Answer  As  Availability     B     C  ...  Let  Overflow  Pro  The  This   To  Without
row_0                                                  ...                                             
A      2209   0       0   0             0   379   295  ...    3         0    1   18     1  113        0
B       326   0       0   0             0  2177   311  ...    5         0    0   29     3  173        1
C       393   0       2   1             0   357  2310  ...    1         1    0   14     3  251        0
D       332   1       0   0             1   311   331  ...    1         0    0    9     4   80        0
five      0   0       0   0             0     0     1  ...    0         0    0    0     0    0        0

[5 rows x 21 columns]",meta/llama-3-8b,openai/gpt-4-1106-preview
1144,14595.581724916678,0.0,0.6930564568462038,0.5479126108587498,0.32105263157894737,0.6449855815443768,"col_0     A     B     C     D
row_0                        
A      2349   406   335   225
B       384  2266   339   307
C       365   377  2533   389
D       309   496   322  2464
five      0     0     0     1",qwen/qwen1.5-14b,meta/llama-3-8b
1145,15464.721912512772,0.0,0.7064676616915423,0.5478405076068931,0.35082124063147824,0.6512729425695678,"col_0     A     B     C     D
row_0                        
A      2231   334   258   492
B       335  2332   335   294
C       359   471  2448   386
D       251   230   323  2787
five      0     1     0     0",google/gemma-7b,meta/llama-3-8b
1146,14397.342269641014,0.0,0.687720816208811,0.5999711586992573,0.21935832732516222,0.6315516346652829,"col_0     A     B     C     D
row_0                        
A      2228   318   411   336
B       308  2170   424   375
C       337   357  2482   462
D       272   278   359  2658
five      0     0     1     0",meta/llama-3-8b,google/gemini-1.5-pro-preview-0409
1147,15176.110562734179,0.0,0.6989689234984497,0.5505804311774462,0.33017808438953955,0.6316758747697975,"col_0     A     B     C     D
row_0                        
A      2394   437   336   148
B       368  2389   358   181
C       409   372  2685   198
D       395   599   371  2226
five      0     0     1     0",snowflake/snowflake-arctic-instruct,meta/llama-3-8b
1148,16234.518814256531,0.0,0.7169226332107578,0.5651452880524912,0.3490300116066987,0.6609105180533752,"col_0     A     B     C     D  Pro  There  This
row_0                                          
A      2369   386   357   201    1      0     0
B       263  2367   402   262    0      0     1
C       321   344  2737   261    0      0     1
D       311   435   371  2470    0      1     0
five      0     0     0     1    0      0     0",meta/llama-3-8b,openai/gpt-3.5-turbo-0613
1149,14285.068147584627,0.0,0.6857740284086812,0.5853341985723556,0.2422187445661624,0.5912563667232598,"col_0     A     B     C     D  Here
row_0                              
A      1874   484   574   383     0
B       159  2382   375   380     0
C       202   451  2493   516     2
D       149   304   376  2762     0
five      0     0     0     1     0",anthropic/claude-3-sonnet-20240229,meta/llama-3-8b
1150,13668.02189199708,0.0,0.679284735741582,0.6134544667964525,0.17030404775228503,0.5936280884265279,"col_0  6     A     B     C     D
row_0                           
A      0  2225   422   371   297
B      1   370  2232   377   316
C      0   429   431  2419   385
D      0   337   329   380  2545
five   0     0     0     1     0",openai/gpt-4o-2024-08-06,meta/llama-3-8b
1151,12785.870765281887,0.0,0.6619799552959839,0.5229648857163458,0.2914147521160822,0.6284224250325945,"col_0  3     A     B     C     D  E  F  I  II  III  J  P  S  W
row_0                                                         
A      0  2198   325   548   238  1  1  0   0    0  0  1  1  2
B      0   363  2026   599   301  0  5  0   0    1  0  1  0  0
C      0   343   260  2770   284  0  4  2   1    0  0  0  0  0
D      1   376   389   630  2187  1  2  2   0    1  1  0  1  0
five   0     0     0     0     1  0  0  0   0    0  0  0  0  0",meta/llama-3-8b,cohere/command-r
1152,14421.666787449925,0.0,0.6908212560386473,0.609344581440623,0.2085640457733481,0.6319910514541387,"col_0  0     A     B     C     D  E
row_0                              
A      0  2160   441   401   312  1
B      1   291  2271   401   332  0
C      0   312   398  2545   409  0
D      0   257   336   390  2605  3
five   0     0     0     1     0  0",meta/llama-3-8b,qwen/qwen2-72b-instruct
1153,14929.94045963797,0.0,0.6955079674093302,0.5903814262023217,0.25664495687378985,0.6497326203208557,"col_0     A     B     C     D
row_0                        
A      2216   327   407   343
B       277  2261   387   352
C       318   387  2470   463
D       240   278   350  2699
five      0     0     1     0",google/gemini-1.5-flash-001,meta/llama-3-8b
1154,13465.221047740144,0.0,0.6761842959117457,0.6111471627370394,0.16725384758019654,0.6049631120053656,"col_0     A     B     C     D
row_0                        
A      2129   466   371   349
B       289  2225   416   366
C       367   434  2408   455
D       280   350   345  2616
five      0     0     1     0",meta/llama-3-8b,anthropic/claude-3-opus-20240229
1155,14729.456097114551,0.0,0.6955079674093302,0.6060278318552167,0.2271229868228404,0.6309100152516522,"col_0  0  40     A     B     C     D  G  W  Z  i
row_0                                           
A      0   0  2229   402   352   330  0  1  1  0
B      1   0   297  2280   369   348  1  0  0  0
C      0   1   341   387  2476   459  0  0  0  0
D      0   0   275   304   350  2661  0  0  0  1
five   0   0     0     0     1     0  0  0  0  0",meta/llama-3.2-90b-vision-instruct-turbo,meta/llama-3-8b
1156,16237.03133801786,0.0,0.7172831494700411,0.5844689595500757,0.3196251952108277,0.6501941404871161,"col_0     A     B     C     D
row_0                        
A      2396   397   305   217
B       272  2468   310   246
C       340   452  2547   325
D       345   370   339  2537
five      0     0     1     0",meta/llama-3-8b,deepseek-ai/deepseek-llm-67b-chat
1157,15263.093651691695,0.0,0.7036556348691326,0.6007642944696806,0.25772078743001625,0.6381932021466905,"col_0     A     B     C     D
row_0                        
A      2350   311   378   276
B       328  2256   429   283
C       347   395  2565   357
D       340   275   388  2588
five      0     0     1     0",meta/llama-3-70b,meta/llama-3-8b
1158,11544.070378667648,0.0,0.6435215228206792,0.47573725575023434,0.32003850914592213,0.6245303274288782,"col_0     A     B     C     D  First  Three  Two
row_0                                           
A      1757   589   531   436      1      0    1
B       268  2172   476   379      0      1    0
C       262   465  2538   399      0      0    0
D       224   423   486  2458      0      0    0
five      0     1     0     0      0      0    0",meta/llama-3-8b,meta/llama-2-13b
1159,6653.106393393299,0.0,0.5466147523253299,0.47004109885355827,0.14448979591836736,0.4732620320855615,"col_0     A     B     C     D
row_0                        
A      1791   419   628   406
B       569  1737   712   413
C       451   482  2029   384
D       491   529   803  2024
The       0     0     0     1",allenai/olmo-1.7-7b,writer/palmyra-x-v3
1160,21484.473467578766,0.0,0.7863580647487202,0.6858461316605379,0.3199449162267615,0.6750605326876513,"col_0     A     B     C     D
row_0                        
A      2741   195   191   117
B       437  2606   222   166
C       242   252  2731   120
D       328   328   363  2828
The       0     0     1     0",openai/gpt-4o-mini-2024-07-18,writer/palmyra-x-v3
1161,20053.765275255373,0.0,0.7694859038142621,0.6694065902372197,0.30272628135223556,0.6405168435625288,"col_0     A     B     C     D  E
row_0                           
A      2664   161   172   247  0
B       421  2303   268   438  1
C       283   183  2599   281  0
D       283   178   280  3106  0
The       0     0     1     0  0",databricks/dbrx-instruct,writer/palmyra-x-v3
1162,22249.713027344962,0.0,0.6874324032013844,0.6237652318119548,0.16922192410885398,0.3751062022090059,"col_0     A  Answer     B     C     D  I  The  There  This  To
row_0                                                         
A      2563       3    36    86    97  0  449      0     4   3
B       385      17  1829   178   132  1  880      0     3   4
C       142       2    41  2380   133  1  637      0     7   2
D       164       2    46   135  2761  0  727      1     4   6
The       0       0     0     0     0  0    1      0     0   0",writer/palmyra-x-v3,mistralai/mistral-large-2402
1163,20927.414635921155,0.0,0.7789314298074843,0.6913259788016439,0.28381219341275404,0.6787709497206704,"col_0     A     B     C     D  I  II  III
row_0                                    
A      2635   223   255   130  1   0    0
B       298  2563   431   136  0   1    2
C       236   198  2740   168  0   2    2
D       285   274   419  2865  2   2    0
The       0     0     1     0  0   0    0",ai21/jamba-1.5-large,writer/palmyra-x-v3
1164,22109.538595414724,0.0,0.7905400533564064,0.712235921840075,0.27211225256827865,0.6813048933500627,"col_0     A     B     C     D
row_0                        
A      2582   263   242   128
B       244  2615   415   130
C       187   193  2803   137
D       230   236   388  2964
The       0     0     0     1",writer/palmyra-x-v3,writer/palmyra-x-004
